Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-itsc,branch-le1y,branch-369y,branch-xcm8,randomiser-jf65,branch-asih,quota-t18w,branch-fqz7,branch-ho4r,quota-qptq,branch-rpm3,quota-xbdv,quota-qd5n,quota-bgsj,quota-xwhm,quota-3pu1,quota-rltk,quota-h2u6,quota-a1h7,quota-8mkn,quota-63lu,branch-crxk,branch-elfm,branch-mikh,branch-nctw,branch-zc37,branch-4mwx,branch-j73a,branch-fkxh,branch-lji3,quota-hzw3,branch-mmja,counterbalance-m678,checkpoint-gr3y,checkpoint-3jg6,randomiser-2tba,counterbalance-93ib,counterbalance-9xcr,counterbalance-wbyz,counterbalance-vply,counterbalance-hleo,checkpoint-abe5,branch-e22y,branch-9yk5,branch-v8wy,counterbalance-ulkf,branch-t3qc,counterbalance-mcio,branch-gm4e,counterbalance-3v2j,counterbalance-t9rn,counterbalance-bi4u,counterbalance-8ump,branch-h1nb,branch-5t3u,randomiser-kh5p,counterbalance-dozd,counterbalance-wch9,branch-9rgz,counterbalance-sg3w,branch-kzla,counterbalance-o3nf,counterbalance-eu1d,counterbalance-8zsd,branch-kht5,counterbalance-u2fx,counterbalance-e4l7,counterbalance-7mrq,counterbalance-s1b5,counterbalance-2v12,counterbalance-g69h,branch-ufjm,branch-qt1t,branch-1cbs,branch-2s1m,order-j7mk,branch-qjxq,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ShowProgressBar,ANSWER,clearval,Metadata,order1,order2,order3,order4,order5,order6,order7,order8,order9,order10,order11,order12,# stim
61,1570471957745,07/10/2019 18:12:37,1570471956285,-7,07/10/2019 11:12:36,9792,16,task-x6ib,,3157623,A2WVCXVSE0YGML,872729,,complete,rxfdtg,,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x1200,1371x888,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 7 and 9,,,,,,,,,,order7,,,order6,,,Continue,,,Continue,ABFCED,Images loaded ok,orders 5 and 6 - 2,25,19,2,fix,Zone3,timelimit_screen,1504.4573999999993,,,0,1,0,,,1,,1,trial,,,ambiguous,block1,,,,,Slide10.jpeg,Slide10.jpeg,,,,,,,
62,1570471958230,07/10/2019 18:12:38,1570471956776,-7,07/10/2019 11:12:36,9792,16,task-x6ib,,3157623,A2WVCXVSE0YGML,872729,,complete,rxfdtg,,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x1200,1371x888,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 7 and 9,,,,,,,,,,order7,,,order6,,,Continue,,,Continue,ABFCED,Images loaded ok,orders 5 and 6 - 2,31,20,1,stim,Zone3,timelimit_screen,490.39570000000094,,,0,1,0,,,1,,1,trial,,,ambiguous,block1,,,,,Slide16.jpeg,Slide16.jpeg,,,,,,,
63,1570471958965,07/10/2019 18:12:38,1570471957509,-7,07/10/2019 11:12:37,9792,16,task-x6ib,,3157623,A2WVCXVSE0YGML,872729,,complete,rxfdtg,,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x1200,1371x888,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 7 and 9,,,,,,,,,,order7,,,order6,,,Continue,,,Continue,ABFCED,Images loaded ok,orders 5 and 6 - 2,31,20,2,fix,advancementZone,response_keyboard,724,positive,1,0,1,0,,,,,1,trial,,,ambiguous,block1,,,,,Slide16.jpeg,Slide16.jpeg,,,,,,,
64,1570471959730,07/10/2019 18:12:39,1570471958275,-7,07/10/2019 11:12:38,9792,16,task-x6ib,,3157623,A2WVCXVSE0YGML,872729,,complete,rxfdtg,,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x1200,1371x888,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 7 and 9,,,,,,,,,,order7,,,order6,,,Continue,,,Continue,ABFCED,Images loaded ok,orders 5 and 6 - 2,31,20,2,fix,Zone3,timelimit_screen,1498.9421999999977,,,0,1,0,,,1,,1,trial,,,ambiguous,block1,,,,,Slide16.jpeg,Slide16.jpeg,,,,,,,
65,1570471960223,07/10/2019 18:12:40,1570471958764,-7,07/10/2019 11:12:38,9792,16,task-x6ib,,3157623,A2WVCXVSE0YGML,872729,,complete,rxfdtg,,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x1200,1371x888,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 7 and 9,,,,,,,,,,order7,,,order6,,,Continue,,,Continue,ABFCED,Images loaded ok,orders 5 and 6 - 2,8,21,1,stim,Zone3,timelimit_screen,487.3547000000035,,,0,1,0,,,1,,1,trial,,,negative,block1,,,,,Slide25.jpeg,Slide25.jpeg,,,,,,,
66,1570471960942,07/10/2019 18:12:40,1570471959493,-7,07/10/2019 11:12:39,9792,16,task-x6ib,,3157623,A2WVCXVSE0YGML,872729,,complete,rxfdtg,,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x1200,1371x888,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 7 and 9,,,,,,,,,,order7,,,order6,,,Continue,,,Continue,ABFCED,Images loaded ok,orders 5 and 6 - 2,8,21,2,fix,advancementZone,response_keyboard,719,negative,1,1,0,0,,,,,1,trial,,,negative,block1,,,,,Slide25.jpeg,Slide25.jpeg,,,,,,,
67,1570471961711,07/10/2019 18:12:41,1570471960258,-7,07/10/2019 11:12:40,9792,16,task-x6ib,,3157623,A2WVCXVSE0YGML,872729,,complete,rxfdtg,,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x1200,1371x888,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 7 and 9,,,,,,,,,,order7,,,order6,,,Continue,,,Continue,ABFCED,Images loaded ok,orders 5 and 6 - 2,8,21,2,fix,Zone3,timelimit_screen,1493.965099999994,,,0,1,0,,,1,,1,trial,,,negative,block1,,,,,Slide25.jpeg,Slide25.jpeg,,,,,,,
68,1570471962195,07/10/2019 18:12:42,1570471960745,-7,07/10/2019 11:12:40,9792,16,task-x6ib,,3157623,A2WVCXVSE0YGML,872729,,complete,rxfdtg,,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x1200,1371x888,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 7 and 9,,,,,,,,,,order7,,,order6,,,Continue,,,Continue,ABFCED,Images loaded ok,orders 5 and 6 - 2,35,22,1,stim,Zone3,timelimit_screen,488.4559999999983,,,0,1,0,,,1,,1,trial,,,ambiguous,block1,,,,,Slide20.jpeg,Slide20.jpeg,,,,,,,
69,1570471963257,07/10/2019 18:12:43,1570471961810,-7,07/10/2019 11:12:41,9792,16,task-x6ib,,3157623,A2WVCXVSE0YGML,872729,,complete,rxfdtg,,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x1200,1371x888,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 7 and 9,,,,,,,,,,order7,,,order6,,,Continue,,,Continue,ABFCED,Images loaded ok,orders 5 and 6 - 2,35,22,2,fix,advancementZone,response_keyboard,1057,negative,1,0,1,0,,,,,1,trial,,,ambiguous,block1,,,,,Slide20.jpeg,Slide20.jpeg,,,,,,,
70,1570471963711,07/10/2019 18:12:43,1570471962251,-7,07/10/2019 11:12:42,9792,16,task-x6ib,,3157623,A2WVCXVSE0YGML,872729,,complete,rxfdtg,,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x1200,1371x888,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 7 and 9,,,,,,,,,,order7,,,order6,,,Continue,,,Continue,ABFCED,Images loaded ok,orders 5 and 6 - 2,35,22,2,fix,Zone3,timelimit_screen,1505.2091000000073,,,0,1,0,,,1,,1,trial,,,ambiguous,block1,,,,,Slide20.jpeg,Slide20.jpeg,,,,,,,
71,1570471964195,07/10/2019 18:12:44,1570471962741,-7,07/10/2019 11:12:42,9792,16,task-x6ib,,3157623,A2WVCXVSE0YGML,872729,,complete,rxfdtg,,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x1200,1371x888,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 7 and 9,,,,,,,,,,order7,,,order6,,,Continue,,,Continue,ABFCED,Images loaded ok,orders 5 and 6 - 2,27,23,1,stim,Zone3,timelimit_screen,490.59859999999753,,,0,1,0,,,1,,1,trial,,,ambiguous,block1,,,,,Slide12.jpeg,Slide12.jpeg,,,,,,,
72,1570471964994,07/10/2019 18:12:44,1570471963546,-7,07/10/2019 11:12:43,9792,16,task-x6ib,,3157623,A2WVCXVSE0YGML,872729,,complete,rxfdtg,,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x1200,1371x888,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 7 and 9,,,,,,,,,,order7,,,order6,,,Continue,,,Continue,ABFCED,Images loaded ok,orders 5 and 6 - 2,27,23,2,fix,advancementZone,response_keyboard,796,negative,1,0,1,0,,,,,1,trial,,,ambiguous,block1,,,,,Slide12.jpeg,Slide12.jpeg,,,,,,,
73,1570471965698,07/10/2019 18:12:45,1570471964246,-7,07/10/2019 11:12:44,9792,16,task-x6ib,,3157623,A2WVCXVSE0YGML,872729,,complete,rxfdtg,,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x1200,1371x888,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 7 and 9,,,,,,,,,,order7,,,order6,,,Continue,,,Continue,ABFCED,Images loaded ok,orders 5 and 6 - 2,27,23,2,fix,Zone3,timelimit_screen,1503.7528999999995,,,0,1,0,,,1,,1,trial,,,ambiguous,block1,,,,,Slide12.jpeg,Slide12.jpeg,,,,,,,
74,1570471966181,07/10/2019 18:12:46,1570471964733,-7,07/10/2019 11:12:44,9792,16,task-x6ib,,3157623,A2WVCXVSE0YGML,872729,,complete,rxfdtg,,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x1200,1371x888,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 7 and 9,,,,,,,,,,order7,,,order6,,,Continue,,,Continue,ABFCED,Images loaded ok,orders 5 and 6 - 2,32,24,1,stim,Zone3,timelimit_screen,486.52270000000135,,,0,1,0,,,1,,1,trial,,,ambiguous,block1,,,,,Slide17.jpeg,Slide17.jpeg,,,,,,,
75,1570471967088,07/10/2019 18:12:47,1570471965639,-7,07/10/2019 11:12:45,9792,16,task-x6ib,,3157623,A2WVCXVSE0YGML,872729,,complete,rxfdtg,,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x1200,1371x888,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 7 and 9,,,,,,,,,,order7,,,order6,,,Continue,,,Continue,ABFCED,Images loaded ok,orders 5 and 6 - 2,32,24,2,fix,advancementZone,response_keyboard,898,negative,1,0,1,0,,,,,1,trial,,,ambiguous,block1,,,,,Slide17.jpeg,Slide17.jpeg,,,,,,,
76,1570471967665,07/10/2019 18:12:47,1570471966223,-7,07/10/2019 11:12:46,9792,16,task-x6ib,,3157623,A2WVCXVSE0YGML,872729,,complete,rxfdtg,,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x1200,1371x888,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 7 and 9,,,,,,,,,,order7,,,order6,,,Continue,,,Continue,ABFCED,Images loaded ok,orders 5 and 6 - 2,32,24,2,fix,Zone3,timelimit_screen,1492.4448000000048,,,0,1,0,,,1,,1,trial,,,ambiguous,block1,,,,,Slide17.jpeg,Slide17.jpeg,,,,,,,
77,1570471968165,07/10/2019 18:12:48,1570471966715,-7,07/10/2019 11:12:46,9792,16,task-x6ib,,3157623,A2WVCXVSE0YGML,872729,,complete,rxfdtg,,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x1200,1371x888,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 7 and 9,,,,,,,,,,order7,,,order6,,,Continue,,,Continue,ABFCED,Images loaded ok,orders 5 and 6 - 2,26,25,1,stim,Zone3,timelimit_screen,490.92169999999896,,,0,1,0,,,1,,1,trial,,,ambiguous,block1,,,,,Slide11.jpeg,Slide11.jpeg,,,,,,,
78,1570471968962,07/10/2019 18:12:48,1570471967493,-7,07/10/2019 11:12:47,9792,16,task-x6ib,,3157623,A2WVCXVSE0YGML,872729,,complete,rxfdtg,,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x1200,1371x888,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 7 and 9,,,,,,,,,,order7,,,order6,,,Continue,,,Continue,ABFCED,Images loaded ok,orders 5 and 6 - 2,26,25,2,fix,advancementZone,response_keyboard,768,negative,1,0,1,0,,,,,1,trial,,,ambiguous,block1,,,,,Slide11.jpeg,Slide11.jpeg,,,,,,,
79,1570471969666,07/10/2019 18:12:49,1570471968208,-7,07/10/2019 11:12:48,9792,16,task-x6ib,,3157623,A2WVCXVSE0YGML,872729,,complete,rxfdtg,,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x1200,1371x888,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 7 and 9,,,,,,,,,,order7,,,order6,,,Continue,,,Continue,ABFCED,Images loaded ok,orders 5 and 6 - 2,26,25,2,fix,Zone3,timelimit_screen,1493.3810999999987,,,0,1,0,,,1,,1,trial,,,ambiguous,block1,,,,,Slide11.jpeg,Slide11.jpeg,,,,,,,
80,1570471970150,07/10/2019 18:12:50,1570471968691,-7,07/10/2019 11:12:48,9792,16,task-x6ib,,3157623,A2WVCXVSE0YGML,872729,,complete,rxfdtg,,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x1200,1371x888,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 7 and 9,,,,,,,,,,order7,,,order6,,,Continue,,,Continue,ABFCED,Images loaded ok,orders 5 and 6 - 2,4,26,1,stim,Zone3,timelimit_screen,479.8811999999889,,,0,1,0,,,1,,1,trial,,,negative,block1,,,,,Slide21.jpeg,Slide21.jpeg,,,,,,,
81,1570471970869,07/10/2019 18:12:50,1570471969404,-7,07/10/2019 11:12:49,9792,16,task-x6ib,,3157623,A2WVCXVSE0YGML,872729,,complete,rxfdtg,,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x1200,1371x888,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 7 and 9,,,,,,,,,,order7,,,order6,,,Continue,,,Continue,ABFCED,Images loaded ok,orders 5 and 6 - 2,4,26,2,fix,advancementZone,response_keyboard,703,negative,1,1,0,0,,,,,1,trial,,,negative,block1,,,,,Slide21.jpeg,Slide21.jpeg,,,,,,,
82,1570471971637,07/10/2019 18:12:51,1570471970189,-7,07/10/2019 11:12:50,9792,16,task-x6ib,,3157623,A2WVCXVSE0YGML,872729,,complete,rxfdtg,,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x1200,1371x888,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 7 and 9,,,,,,,,,,order7,,,order6,,,Continue,,,Continue,ABFCED,Images loaded ok,orders 5 and 6 - 2,4,26,2,fix,Zone3,timelimit_screen,1499.9976000000024,,,0,1,0,,,1,,1,trial,,,negative,block1,,,,,Slide21.jpeg,Slide21.jpeg,,,,,,,
83,1570471972122,07/10/2019 18:12:52,1570471970674,-7,07/10/2019 11:12:50,9792,16,task-x6ib,,3157623,A2WVCXVSE0YGML,872729,,complete,rxfdtg,,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x1200,1371x888,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 7 and 9,,,,,,,,,,order7,,,order6,,,Continue,,,Continue,ABFCED,Images loaded ok,orders 5 and 6 - 2,6,27,1,stim,Zone3,timelimit_screen,484.37540000000445,,,0,1,0,,,1,,1,trial,,,negative,block1,,,,,Slide23.jpeg,Slide23.jpeg,,,,,,,
84,1570471972856,07/10/2019 18:12:52,1570471971402,-7,07/10/2019 11:12:51,9792,16,task-x6ib,,3157623,A2WVCXVSE0YGML,872729,,complete,rxfdtg,,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x1200,1371x888,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 7 and 9,,,,,,,,,,order7,,,order6,,,Continue,,,Continue,ABFCED,Images loaded ok,orders 5 and 6 - 2,6,27,2,fix,advancementZone,response_keyboard,721,negative,1,1,0,0,,,,,1,trial,,,negative,block1,,,,,Slide23.jpeg,Slide23.jpeg,,,,,,,
85,1570471973627,07/10/2019 18:12:53,1570471972174,-7,07/10/2019 11:12:52,9792,16,task-x6ib,,3157623,A2WVCXVSE0YGML,872729,,complete,rxfdtg,,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x1200,1371x888,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 7 and 9,,,,,,,,,,order7,,,order6,,,Continue,,,Continue,ABFCED,Images loaded ok,orders 5 and 6 - 2,6,27,2,fix,Zone3,timelimit_screen,1500.0009999999893,,,0,1,0,,,1,,1,trial,,,negative,block1,,,,,Slide23.jpeg,Slide23.jpeg,,,,,,,
86,1570471974096,07/10/2019 18:12:54,1570471972650,-7,07/10/2019 11:12:52,9792,16,task-x6ib,,3157623,A2WVCXVSE0YGML,872729,,complete,rxfdtg,,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x1200,1371x888,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 7 and 9,,,,,,,,,,order7,,,order6,,,Continue,,,Continue,ABFCED,Images loaded ok,orders 5 and 6 - 2,23,28,1,stim,Zone3,timelimit_screen,477.59490000001097,,,0,1,0,,,1,,1,trial,,,ambiguous,block1,,,,,Slide8.jpeg,Slide8.jpeg,,,,,,,
87,1570471975002,07/10/2019 18:12:55,1570471973562,-7,07/10/2019 11:12:53,9792,16,task-x6ib,,3157623,A2WVCXVSE0YGML,872729,,complete,rxfdtg,,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x1200,1371x888,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 7 and 9,,,,,,,,,,order7,,,order6,,,Continue,,,Continue,ABFCED,Images loaded ok,orders 5 and 6 - 2,23,28,2,fix,advancementZone,response_keyboard,901,negative,1,0,1,0,,,,,1,trial,,,ambiguous,block1,,,,,Slide8.jpeg,Slide8.jpeg,,,,,,,
88,1570471975612,07/10/2019 18:12:55,1570471974154,-7,07/10/2019 11:12:54,9792,16,task-x6ib,,3157623,A2WVCXVSE0YGML,872729,,complete,rxfdtg,,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x1200,1371x888,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 7 and 9,,,,,,,,,,order7,,,order6,,,Continue,,,Continue,ABFCED,Images loaded ok,orders 5 and 6 - 2,23,28,2,fix,Zone3,timelimit_screen,1504.6802999999927,,,0,1,0,,,1,,1,trial,,,ambiguous,block1,,,,,Slide8.jpeg,Slide8.jpeg,,,,,,,
89,1570471976096,07/10/2019 18:12:56,1570471974640,-7,07/10/2019 11:12:54,9792,16,task-x6ib,,3157623,A2WVCXVSE0YGML,872729,,complete,rxfdtg,,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x1200,1371x888,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 7 and 9,,,,,,,,,,order7,,,order6,,,Continue,,,Continue,ABFCED,Images loaded ok,orders 5 and 6 - 2,14,29,1,stim,Zone3,timelimit_screen,486.22699999999895,,,0,1,0,,,1,,1,trial,,,positive,block1,,,,,Slide31.jpeg,Slide31.jpeg,,,,,,,
90,1570471976909,07/10/2019 18:12:56,1570471975456,-7,07/10/2019 11:12:55,9792,16,task-x6ib,,3157623,A2WVCXVSE0YGML,872729,,complete,rxfdtg,,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x1200,1371x888,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 7 and 9,,,,,,,,,,order7,,,order6,,,Continue,,,Continue,ABFCED,Images loaded ok,orders 5 and 6 - 2,14,29,2,fix,advancementZone,response_keyboard,806,positive,1,1,0,0,,,,,1,trial,,,positive,block1,,,,,Slide31.jpeg,Slide31.jpeg,,,,,,,
91,1570471977596,07/10/2019 18:12:57,1570471976147,-7,07/10/2019 11:12:56,9792,16,task-x6ib,,3157623,A2WVCXVSE0YGML,872729,,complete,rxfdtg,,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x1200,1371x888,words,"Valence Bias Task (Practice, Words, Faces, IAPS)",22,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 7 and 9,,,,,,,,,,order7,,,order6,,,Continue,,,Continue,ABFCED,Images loaded ok,orders 5 and 6 - 2,14,29,2,fix,Zone3,timelimit_screen,1506.4385000000038,,,0,1,0,,,1,,1,trial,,,positive,block1,,,,,Slide31.jpeg,Slide31.jpeg,,,,,,,
